X;Y;Z;Temperature;conductivity
0,05890131331445529;0,002783924671928901;-0,0039181811314926976;-19,90492044;1,0278107090322388
0,03269158593587829;-0,025653035081153495;-0,0244880925807403;-19,84865077;1,0275606034356566
0,030194945645691813;-0,009503702207138892;0,026965153219166874;-19,84158737;1,0275289127080016
0,004466278696368427;-0,024553884454730713;0,01047417052630186;-19,78830956;1,0272877340862134
0,025019715995790753;0,013143458370702313;0,026239104721748837;-19,82850575;1,0274700455970553
0,04503419568741189;0,01826905389450813;-0,0016389795678778823;-19,87434471;1,0276753247290067
0,05405940876278997;-0,019744268489504113;-0,0059946178327891075;-19,89465536;1,0277653938395321
0,05641746227223557;-0,010148673994685345;0,014443996381123038;-19,89943768;1,0277865225966094
0,026979047285219496;-0,029565635130918914;0,015171703350600235;-19,8359616;1,0275036247061424
0,09784630196285145;0,004939019870663804;-0,003555310661433869;-19,99021682;1,0281819424162073
0,0030065356661400904;0,028113259129532865;-0,013400020569873704;-19,78379448;1,0272671204566537
0,02235065899305283;0,012082996922597521;0,024744078825815467;-19,82258031;1,027443306194383
0,03249695120714227;-0,008972070880929675;0,02339625812067627;-19,84677595;1,0275521982874058
0,034159433644886966;-0,011362415127874666;0,02367045107424929;-19,85052632;1,027569007152118
0,09018175739467153;0,031774310686436144;-0,023647464870209543;-19,97333819;1,0281092294480279
0,05810411215861677;0,003604516581248664;-0,0016935783581038092;-19,9031404;1,027802860918424
0,017841655655892276;-0,027970343920731756;-0,002928095338593839;-19,81691018;1,02741767509721
0,043884192462140106;-0,005113093734174412;0,005521794431983744;-19,8721007;1,0276653401443858
0,03572475941870354;0,03096306138497855;0,019159166572300827;-19,85301563;1,0275801537226266
0,011170145213646074;0,004651719545380601;-0,03535428109509209;-19,79996819;1,0273408349980337
0,036249565724988976;0,039381549437392;0,007631737381278245;-19,85465296;1,0275874808932828
0,05303181874836359;-0,0322779289141507;-0,0020118252480414685;-19,89251727;1,0277559378531176
0,04440580881986191;0,0064382658590518595;0,026564219335664108;-19,87244553;1,027666874906172
0,0859557025273838;-0,005586008551635995;0,01200653530774734;-19,96410824;1,028069311620155
0,014737983754397107;0,015922483732061357;-0,030548303083872984;-19,80766989;1,0273758135457158
0,020730881526253866;-0,009898426729739184;-0,027076849838549515;-19,82250893;1,0274429838161807
0,03827319001907496;0,03874046073839539;0,00819382728209538;-19,85910057;1,0276073662448764
0,037857631613888304;0,02980809023472379;0,018721543264658285;-19,85779459;1,027601529908019
0,05584937593815693;-0,018009882363413894;-0,006152165325981594;-19,8985265;1,027782499235558
0,07806168021010215;0,01876964516510913;0,005557624518975364;-19,94668866;1,0279936749890168
0,07994355014687068;0,017625406600254558;0,004604022792755824;-19,95083038;1,028011694137863
0,054864681679631024;-0,03630348691528037;0,020329876711744597;-19,89628945;1,0277726167935197
0,08526052953382923;0,01415932901435964;-0,0030912365633864835;-19,96257124;1,0280626536855517
0,028781378062794485;0,020887583580817753;0,02754414651553061;-19,83683718;1,027507563240939
0,07516326986322197;-0,003123895298108889;-0,006182666451464437;-19,94054958;1,0279669251239254
0,0987103877009905;-0,02585552309248248;-0,00786348162596858;-19,99215164;1,028190254205449
0,03737966880988533;-0,0402500622866247;-0,0065738869554103786;-19,85880999;1,0276060678684027
0,015779421436161005;-0,02062242927324665;-0,02762977092894319;-19,81242299;1,0273973609087386
0,026506711861731723;0,017661628837585187;-0,03737045192272476;-19,83386003;1,0274941672802353
0,04762570854023626;0,007264442485699976;0,039330918422694754;-19,87939713;1,0276977808011614
0,020382460639359126;-0,02360774852409128;-0,00634128374455069;-19,82224812;1,0274418057606851
