X;Y;Z;Temperature;conductivity
0,05890131331445529;0,002783924671928901;-0,0039181811314926976;-19,96272403;1,0280633156502312
0,03269158593587829;-0,025653035081153495;-0,0244880925807403;-19,94074622;1,0279677827066698
0,030194945645691813;-0,009503702207138892;0,026965153219166874;-19,9380008;1,027955804886789
0,004466278696368427;-0,024553884454730713;0,01047417052630186;-19,91731402;1,0278652365863312
0,025019715995790753;0,013143458370702313;0,026239104721748837;-19,93291573;1,0279335937550342
0,04503419568741189;0,01826905389450813;-0,0016389795678778823;-19,95077245;1,0280114422752291
0,05405940876278997;-0,019744268489504113;-0,0059946178327891075;-19,95870731;1,028045902557719
0,05641746227223557;-0,010148673994685345;0,014443996381123038;-19,96058018;1,0280540243408076
0,026979047285219496;-0,029565635130918914;0,015171703350600235;-19,93580876;1,0279462343746213
0,09784630196285145;0,004939019870663804;-0,003555310661433869;-19,99616129;1,0282074639174295
0,0030065356661400904;0,028113259129532865;-0,013400020569873704;-19,91556873;1,027857570065238
0,02235065899305283;0,012082996922597521;0,024744078825815467;-19,93061153;1,0279235180860655
0,03249695120714227;-0,008972070880929675;0,02339625812067627;-19,94002071;1,0279646183552231
0,034159433644886966;-0,011362415127874666;0,02367045107424929;-19,94148191;1,0279709906965728
0,09018175739467153;0,031774310686436144;-0,023647464870209543;-19,98953888;1,0281790289319732
0,05810411215861677;0,003604516581248664;-0,0016935783581038092;-19,96202785;1,0280602991084746
0,017841655655892276;-0,027970343920731756;-0,002928095338593839;-19,92839959;1,0279138393760916
0,043884192462140106;-0,005113093734174412;0,005521794431983744;-19,94989663;1,0280076337028254
0,03572475941870354;0,03096306138497855;0,019159166572300827;-19,94245585;1,0279752365689108
0,011170145213646074;0,004651719545380601;-0,03535428109509209;-19,92183365;1,0278850714766807
0,036249565724988976;0,039381549437392;0,007631737381278245;-19,94309356;1,0279780159827427
0,05303181874836359;-0,0322779289141507;-0,0020118252480414685;-19,95787055;1,0280422724413292
0,04440580881986191;0,0064382658590518595;0,026564219335664108;-19,95003304;1,0280082269584894
0,0859557025273838;-0,005586008551635995;0,01200653530774734;-19,98591895;1,0281634620293105
0,014737983754397107;0,015922483732061357;-0,030548303083872984;-19,92481748;1,0278981517774557
0,020730881526253866;-0,009898426729739184;-0,027076849838549515;-19,93057598;1,0279233626163085
0,03827319001907496;0,03874046073839539;0,00819382728209538;-19,94482782;1,0279855718988022
0,037857631613888304;0,02980809023472379;0,018721543264658285;-19,94431877;1,027983354433565
0,05584937593815693;-0,018009882363413894;-0,006152165325981594;-19,96022199;1,028052471374865
0,07806168021010215;0,01876964516510913;0,005557624518975364;-19,97908712;1,0281340369576286
0,07994355014687068;0,017625406600254558;0,004604022792755824;-19,98071125;1,0281410376187572
0,054864681679631024;-0,03630348691528037;0,020329876711744597;-19,95934923;1,0280486867420895
