X;Y;Z;Temperature;conductivity
0,05890131331445529;0,002783924671928901;-0,0039181811314926976;-19,50131972;1,0259218342890923
0,03269158593587829;-0,025653035081153495;-0,0244880925807403;-19,20557416;1,0243909358784382
0,030194945645691813;-0,009503702207138892;0,026965153219166874;-19,1683377;1,0241889183919173
0,004466278696368427;-0,024553884454730713;0,01047417052630186;-18,88736448;1,0225948714531812
0,025019715995790753;0,013143458370702313;0,026239104721748837;-19,09936413;1,0238090905366202
0,04503419568741189;0,01826905389450813;-0,0016389795678778823;-19,34066462;1,0251062448207735
0,05405940876278997;-0,019744268489504113;-0,0059946178327891075;-19,44740987;1,0256523307579384
0,05641746227223557;-0,010148673994685345;0,014443996381123038;-19,47252439;1,0257784022339704
0,026979047285219496;-0,029565635130918914;0,015171703350600235;-19,13871812;1,0240267071456322
0,09784630196285145;0,004939019870663804;-0,003555310661433869;-19,94870426;1,028002446929125
0,0030065356661400904;0,028113259129532865;-0,013400020569873704;-18,8634684;1,022453490395021
0,02235065899305283;0,012082996922597521;0,024744078825815467;-19,0681578;1,0236348171239933
0,03249695120714227;-0,008972070880929675;0,02339625812067627;-19,19565575;1,024337332728732
0,034159433644886966;-0,011362415127874666;0,02367045107424929;-19,2153993;1,0244438874234743
0,09018175739467153;0,031774310686436144;-0,023647464870209543;-19,8602341;1,0276124301060494
0,05810411215861677;0,003604516581248664;-0,0016935783581038092;-19,49196734;1,0258753796351365
0,017841655655892276;-0,027970343920731756;-0,002928095338593839;-19,03831825;1,0234667513590288
0,043884192462140106;-0,005113093734174412;0,005521794431983744;-19,32886296;1,0250448419930773
0,03572475941870354;0,03096306138497855;0,019159166572300827;-19,22846759;1,0245140903948746
0,011170145213646074;0,004651719545380601;-0,03535428109509209;-18,94884414;1,0229543670537158
0,036249565724988976;0,039381549437392;0,007631737381278245;-19,23704648;1,0245600356394082
0,05303181874836359;-0,0322779289141507;-0,0020118252480414685;-19,436183;1,0255956785648284
0,04440580881986191;0,0064382658590518595;0,026564219335664108;-19,3307325;1,0250545827687922
0,0859557025273838;-0,005586008551635995;0,01200653530774734;-19,81179993;1,027394538071899
0,014737983754397107;0,015922483732061357;-0,030548303083872984;-18,98952465;1,02318890612702
0,020730881526253866;-0,009898426729739184;-0,027076849838549515;-19,06785361;1,023633110878451
0,03827319001907496;0,03874046073839539;0,00819382728209538;-19,26044587;1,0246847887856079
0,037857631613888304;0,02980809023472379;0,018721543264658285;-19,25361969;1,024648480482036
0,05584937593815693;-0,018009882363413894;-0,006152165325981594;-19,46772949;1,0257544027054177
