X;Y;Z;Temperature;conductivity
0,05890131331445529;0,002783924671928901;-0,0039181811314926976;-25,32975623;1,039158330711918
0,03269158593587829;-0,025653035081153495;-0,0244880925807403;-28,53664663;1,0415035248739222
0,030194945645691813;-0,009503702207138892;0,026965153219166874;-28,9127608;1,0418081135487514
0,004466278696368427;-0,024553884454730713;0,01047417052630186;-31,93020227;1,044806475523804
0,025019715995790753;0,013143458370702313;0,026239104721748837;-29,6335784;1,0424355915881294
0,04503419568741189;0,01826905389450813;-0,0016389795678778823;-27,04677831;1,040410407660481
0,05405940876278997;-0,019744268489504113;-0,0059946178327891075;-25,90195524;1,0396001491013125
0,05641746227223557;-0,010148673994685345;0,014443996381123038;-25,63552683;1,0393995979851645
0,026979047285219496;-0,029565635130918914;0,015171703350600235;-29,23985657;1,0420854695734316
0,09784630196285145;0,004939019870663804;-0,003555310661433869;-20,53982901;1,0303575856788478
0,0030065356661400904;0,028113259129532865;-0,013400020569873704;-32,18402516;1,0450925086013847
0,02235065899305283;0,012082996922597521;0,024744078825815467;-29,97777327;1,0427565215031684
0,03249695120714227;-0,008972070880929675;0,02339625812067627;-28,61655088;1,0415670123274827
0,034159433644886966;-0,011362415127874666;0,02367045107424929;-28,40599313;1,0414010623021062
0,09018175739467153;0,031774310686436144;-0,023647464870209543;-21,50420771;1,0333766944961849
0,05810411215861677;0,003604516581248664;-0,0016935783581038092;-25,4248944;1,0392348659315447
0,017841655655892276;-0,027970343920731756;-0,002928095338593839;-30,29844803;1,0430678363625006
0,043884192462140106;-0,005113093734174412;0,005521794431983744;-27,16681173;1,0404942649248121
0,03572475941870354;0,03096306138497855;0,019159166572300827;-28,26559801;1,0412927438406754
0,011170145213646074;0,004651719545380601;-0,03535428109509209;-31,24589896;1,044050878536406
0,036249565724988976;0,039381549437392;0,007631737381278245;-28,14596675;1,041201823397838
0,05303181874836359;-0,0322779289141507;-0,0020118252480414685;-26,02947114;1,0396936390520666
0,04440580881986191;0,0064382658590518595;0,026564219335664108;-27,19681324;1,0405152743418653
0,0859557025273838;-0,005586008551635995;0,01200653530774734;-21,99299675;1,034580062794326
0,014737983754397107;0,015922483732061357;-0,030548303083872984;-30,8152682;1,0435932234071525
0,020730881526253866;-0,009898426729739184;-0,027076849838549515;-30,00777131;1,0427851455995578
