X;Y;Z;Temperature;rho;cp
0,05890131331445529;0,002783924671928901;-0,0039181811314926976;-19,90889874;1095,2861999326356;4,441329657802122
0,03269158593587829;-0,025653035081153495;-0,0244880925807403;-19,85498202;1095,318012962136;4,437407039705903
0,030194945645691813;-0,009503702207138892;0,026965153219166874;-19,84821373;1095,3220481781575;4,436907025650811
0,004466278696368427;-0,024553884454730713;0,01047417052630186;-19,79716157;1095,3527857161664;4,433081988206769
0,025019715995790753;0,013143458370702313;0,026239104721748837;-19,83567869;1095,3295460969132;4,4359765699703
0,04503419568741189;0,01826905389450813;-0,0016389795678778823;-19,87960171;1095,303413292056;4,43921162166005
0,05405940876278997;-0,019744268489504113;-0,0059946178327891075;-19,89906302;1095,2919595133799;4,4406221707386635
0,05641746227223557;-0,010148673994685345;0,014443996381123038;-19,90364529;1095,2892738065123;4,440952228129589
0,026979047285219496;-0,029565635130918914;0,015171703350600235;-19,84282311;1095,325268696954;4,436507590179531
0,09784630196285145;0,004939019870663804;-0,003555310661433869;-19,99062622;1095,2390959302516;4,447065369339761
0,0030065356661400904;0,028113259129532865;-0,013400020569873704;-19,79283496;1095,3554151357828;4,432753527614963
0,02235065899305283;0,012082996922597521;0,024744078825815467;-19,83000084;1095,3329528637876;4,435553233166388
0,03249695120714227;-0,008972070880929675;0,02339625812067627;-19,85318546;1095,3190831493605;4,437274481172906
0,034159433644886966;-0,011362415127874666;0,02367045107424929;-19,85677908;1095,31694312933;4,437539517127789
0,09018175739467153;0,031774310686436144;-0,023647464870209543;-19,97445392;1095,248310401983;4,4459508930670495
0,05810411215861677;0,003604516581248664;-0,0016935783581038092;-19,90719314;1095,2871972920238;4,441207234735899
0,017841655655892276;-0,027970343920731756;-0,002928095338593839;-19,82456776;1095,336218915697;4,4351470538411775
0,043884192462140106;-0,005113093734174412;0,005521794431983744;-19,87745152;1095,304683475107;4,439054909803957
0,03572475941870354;0,03096306138497855;0,019159166572300827;-19,85916426;1095,3155241847774;4,437715167326111
0,011170145213646074;0,004651719545380601;-0,03535428109509209;-19,80833329;1095,346013999507;4,433927025557601
0,036249565724988976;0,039381549437392;0,007631737381278245;-19,86073316;1095,3145914790462;4,437830590278018
0,05303181874836359;-0,0322779289141507;-0,0020118252480414685;-19,89701437;1095,2931616221647;4,440474352264616
0,04440580881986191;0,0064382658590518595;0,026564219335664108;-19,87778192;1095,3044882368802;4,439079001436774
0,0859557025273838;-0,005586008551635995;0,01200653530774734;-19,96561019;1095,2533714656572;4,445337127964869
0,014737983754397107;0,015922483732061357;-0,030548303083872984;-19,81571338;1095,3415545507787;4,434482815897276
0,020730881526253866;-0,009898426729739184;-0,027076849838549515;-19,82993259;1095,3329938553834;4,435548137266451
0,03827319001907496;0,03874046073839539;0,00819382728209538;-19,86499484;1095,31206044239;4,438143662406667
0,037857631613888304;0,02980809023472379;0,018721543264658285;-19,86374346;1095,3128032603188;4,438051802968971
0,05584937593815693;-0,018009882363413894;-0,006152165325981594;-19,90277225;1095,289785176353;4,440889404498769
0,07806168021010215;0,01876964516510913;0,005557624518975364;-19,94891952;1095,2629659395593;4,4441705109799585
0,07994355014687068;0,017625406600254558;0,004604022792755824;-19,95288793;1095,2606796603554;4,444448864490113
0,054864681679631024;-0,03630348691528037;0,020329876711744597;-19,90062872;1095,2910413668924;4,440735035601023
0,08526052953382923;0,01415932901435964;-0,0030912365633864835;-19,96413753;1095,2542157599614;4,445234628245736
0,028781378062794485;0,020887583580817753;0,02754414651553061;-19,84366193;1095,3247671676138;4,436569815510666
0,07516326986322197;-0,003123895298108889;-0,006182666451464437;-19,94303732;1095,2663606104434;4,44375680501043
0,0987103877009905;-0,02585552309248248;-0,00786348162596858;-19,99248009;1095,2380430031487;4,447192468761749
0,03737966880988533;-0,0402500622866247;-0,0065738869554103786;-19,86471657;1095,312225594978;4,4381232406605235
0,015779421436161005;-0,02062242927324665;-0,02762977092894319;-19,82026797;1095,3388079613928;4,434824845056895
0,026506711861731723;0,017661628837585187;-0,03737045192272476;-19,84080938;1095,3264732745056;4,4363581046760885
0,04762570854023626;0,007264442485699976;0,039330918422694754;-19,88444285;1095,3005569220304;4,439563826679432
0,020382460639359126;-0,02360774852409128;-0,00634128374455069;-19,82968269;1095,3331439517688;4,435529477492892
0,004694661246625136;0,03269083121412372;0,00396544164304463;-19,79530818;1095,3539116112486;4,432941366947116
0,09745630632405819;0,0025517161966341646;-0,004226571303304739;-19,98981851;1095,2395548946397;4,447009951207292
0,08725579484218932;0,014804251352318625;-0,0034290462348371287;-19,96833739;1095,2518090751794;4,445526723690172
0,012353259187388917;0,007235751076555699;0,029513104457468874;-19,80730099;1095,3466386575242;4,433849128201075
0,0471298557365401;0,01963248845928226;-0,002068196015005903;-19,88398506;1095,300826823964;4,439530558694223
0,07781933319600444;0,027223887689806305;-0,029511125481101366;-19,94847095;1095,263224565535;4,444139009448342
0,006611668001368005;-0,03533664962116328;-0,009929896873829145;-19,80220716;1095,349724182212;4,433464191306694
0,03853542954719201;0,01092089431645731;-0,038142088655142306;-19,86633831;1095,3112633106855;4,4382422179193455
0,02448183947965116;-0,020550168771236256;0,015836095021489204;-19,83733714;1095,328552245853;4,436100002636458
0,01278366052905214;0,034286007353845946;-0,0029352888813011044;-19,81230218;1095,3436143997517;4,4342261629616075
0,09738763506961615;-0,024995608127603514;-0,006176697715141085;-19,98971414;1095,2396142087723;4,447002788540992
0,02331984520510627;0,012541609329895675;0,028107503532262726;-19,8317565;1095,3318987494947;4,435684258740004
0,013105623520687153;0,00578775521650406;-0,03548795463540526;-19,81233647;1095,3435936780504;4,43422874544644
0,027814374795749126;0,020608695242597456;0,029799954661181474;-19,84137117;1095,326137135492;4,436399823367644
0,021618442799588425;0,012685209590387311;0,026907851187725273;-19,82806829;1095,3341139121783;4,435408877047955
0,029918112116397562;0,014414672798017555;-0,005915908881519356;-19,84814841;1095,3220871649619;4,43690219214826
0,09244014115482069;0,03269080090999991;-0,023335345992934742;-19,97919999;1095,2456008059905;4,4462790185031125
0,07270653891059231;0,01796168321687704;0,006186473039840814;-19,93765297;1095,269474077456;4,443376947904731
0,028264702668149566;0,013939982802466232;-0,004846136007763098;-19,84468358;1095,3241565235921;4,436645568158724
0,06833999754275455;-0,00974368150229563;0,03878031047721278;-19,92843838;1095,2748158994937;4,4427242991023945
0,08261557485458593;-0,008234413324685533;0,029647731340307258;-19,95853863;1095,257429647496;4,444844168022016
0,02822598884149629;0,01786393277149357;-0,03901087567207527;-19,84446877;1095,32428490263;4,436629643238824
0,03570567416010573;-0,02174470170047537;0,027237826164897283;-19,86031529;1095,3148398528624;4,4377998566584935
0,0665695157459506;0,008721730923815466;0,01574544834888816;-19,92472078;1095,27697588318;4,442460072806476
0,04998834239147501;0,04048175894706034;0,0016973498993964485;-19,88984368;1095,2973759191266;4,43995572025797
0,028856830829780293;0,016046871658012662;-0,004958434819457084;-19,84586697;1095,32344947333;4,436733265675386
0,004942161801245016;0,033649016898977764;0,001810959780656525;-19,7960307;1095,3534726113444;4,432996200921419
0,06281712331328922;0,0065366350715692825;0,020872148944685323;-19,91677068;1095,2816043742614;4,441893259507793
0,04019903977837938;-0,010037873707848368;0,033067170261136716;-19,86921068;1095,3095602556339;4,4384527080121785
0,044981842246833686;-0,001594711410818234;0,007629809799419962;-19,87962551;1095,3033992366163;4,439213355468809
0,026512307219598172;0,035032436442370835;-0,00895133868603036;-19,84086121;1095,3264422616473;4,436361953873558
0,048707304070552675;0,03403012106654489;-0,022485125696601972;-19,88742985;1095,2987968925597;4,439780703651536
0,012443114331564777;-0,028309287124798244;-0,02736718578229468;-19,81373766;1095,3427472936658;4,434334217390287
0,02053939027791874;-0,02460205955882455;-0,00412480210737801;-19,8299943;1095,3329567904605;4,435552745021326
0,06576844667303873;0,00987886478104327;-0,03051154933084345;-19,92333196;1095,2777835246886;4,442361228161246
0,036785432055645356;-0,0380117707400698;-0,006415180072888112;-19,86348275;1095,3129580599907;4,438032657585353
0,06466509512686172;0,0082639901999818;-0,0317043839900266;-19,92104721;1095,2791130258242;4,442198458803027
0,08361532100036999;-0,008859892765684328;0,027680721782166125;-19,96066083;1095,2562107212811;4,444992310220968
0,09821391132925245;-0,009416798029083582;0,03873176672898259;-19,99136699;1095,238675120127;4,447116171816319
0,030861440691226497;-0,006450459370712878;-0,013008828664585744;-19,85074855;1095,32053584341;4,437094484296139
0,031472953564315176;0,013450483268514252;-0,00495471537688713;-19,85139624;1095,320149620442;4,437142346101673
0,004967446454147113;0,026519883231316693;-0,013582004306375897;-19,79675679;1095,3530315520777;4,433051286886876
0,0985533115438615;0,013676274023854918;0,025277239220523946;-19,99198607;1095,2383235185646;4,447158612681989
0,0917200949715112;0,008698953999149977;-0,009860045350100518;-19,97773655;1095,2464358224763;4,4461779355432185
0,026184830185114416;-0,022143846745585463;0,016805074616640575;-19,8408772;1095,3264326892913;4,436363141951865
