X;Y;Z;Temperature;conductivity
0,05890131331445529;0,002783924671928901;-0,0039181811314926976;-19,90889874;1,0278282340900986
0,03269158593587829;-0,025653035081153495;-0,0244880925807403;-19,85498202;1,0275889529961346
0,030194945645691813;-0,009503702207138892;0,026965153219166874;-19,84821373;1,0275586444919904
0,004466278696368427;-0,024553884454730713;0,01047417052630186;-19,79716157;1,0273280685035628
0,025019715995790753;0,013143458370702313;0,026239104721748837;-19,83567869;1,0275023519044475
0,04503419568741189;0,01826905389450813;-0,0016389795678778823;-19,87960171;1,027698689369134
0,05405940876278997;-0,019744268489504113;-0,0059946178327891075;-19,89906302;1,0277848683882176
0,05641746227223557;-0,010148673994685345;0,014443996381123038;-19,90364529;1,0278050873733533
0,026979047285219496;-0,029565635130918914;0,015171703350600235;-19,84282311;1,0275344617635616
0,09784630196285145;0,004939019870663804;-0,003555310661433869;-19,99062622;1,028183701563041
0,0030065356661400904;0,028113259129532865;-0,013400020569873704;-19,79283496;1,0273083673270968
0,02235065899305283;0,012082996922597521;0,024744078825815467;-19,83000084;1,0274767849938136
0,03249695120714227;-0,008972070880929675;0,02339625812067627;-19,85318546;1,027580913921327
0,034159433644886966;-0,011362415127874666;0,02367045107424929;-19,85677908;1,027596990060692
0,09018175739467153;0,031774310686436144;-0,023647464870209543;-19,97445392;1,0281140473189794
0,05810411215861677;0,003604516581248664;-0,0016935783581038092;-19,90719314;1,0278207231865288
0,017841655655892276;-0,027970343920731756;-0,002928095338593839;-19,82456776;1,0274522800659938
0,043884192462140106;-0,005113093734174412;0,005521794431983744;-19,87745152;1,027689137266227
0,03572475941870354;0,03096306138497855;0,019159166572300827;-19,85916426;1,0276076508186627
0,011170145213646074;0,004651719545380601;-0,03535428109509209;-19,80833329;1,0273788227433813
0,036249565724988976;0,039381549437392;0,007631737381278245;-19,86073316;1,0276146590152089
0,05303181874836359;-0,0322779289141507;-0,0020118252480414685;-19,89701437;1,0277758199070361
0,04440580881986191;0,0064382658590518595;0,026564219335664108;-19,87778192;1,0276906054457187
0,0859557025273838;-0,005586008551635995;0,01200653530774734;-19,96561019;1,0280758147421118
0,014737983754397107;0,015922483732061357;-0,030548303083872984;-19,81571338;1,0274122596167683
0,020730881526253866;-0,009898426729739184;-0,027076849838549515;-19,82993259;1,027476477401135
0,03827319001907496;0,03874046073839539;0,00819382728209538;-19,86499484;1,02763367933072
0,037857631613888304;0,02980809023472379;0,018721543264658285;-19,86374346;1,0276280967951759
0,05584937593815693;-0,018009882363413894;-0,006152165325981594;-19,90277225;1,0278012372515968
0,07806168021010215;0,01876964516510913;0,005557624518975364;-19,94891952;1,0280033834427644
0,07994355014687068;0,017625406600254558;0,004604022792755824;-19,95288793;1,0280206375706902
0,054864681679631024;-0,03630348691528037;0,020329876711744597;-19,90062872;1,0277917800323357
0,08526052953382923;0,01415932901435964;-0,0030912365633864835;-19,96413753;1,0280694384354785
0,028781378062794485;0,020887583580817753;0,02754414651553061;-19,84366193;1,0275382273425575
