X;Y;Z;Temperature;rho;cp
0,05890131331445529;0,002783924671928901;-0,0039181811314926976;-20,06924352;1095,195046561651;4,452335196443244
0,03269158593587829;-0,025653035081153495;-0,0244880925807403;-20,11022102;1095,1725738829323;4,454982690950871
0,030194945645691813;-0,009503702207138892;0,026965153219166874;-20,1153644;1095,169776644364;4,455310102923725
0,004466278696368427;-0,024553884454730713;0,01047417052630186;-20,15416013;1095,1488456383695;4,457744128228569
0,025019715995790753;0,013143458370702313;0,026239104721748837;-20,12489009;1095,1646098761114;4,4559135734445405
0,04503419568741189;0,01826905389450813;-0,0016389795678778823;-20,0915099;1095,1827940864873;4,453782360246976
0,05405940876278997;-0,019744268489504113;-0,0059946178327891075;-20,07671895;1095,190922108674;4,452823311358742
0,05641746227223557;-0,010148673994685345;0,014443996381123038;-20,07323631;1095,192842218566;4,452596193428633
0,026979047285219496;-0,029565635130918914;0,015171703350600235;-20,11946102;1095,1675524299715;4,455570094407648
0,09784630196285145;0,004939019870663804;-0,003555310661433869;-20,00712482;1095,2297495036719;4,44819173681595
0,0030065356661400904;0,028113259129532865;-0,013400020569873704;-20,15744754;1095,147085639751;4,457947471561361
0,02235065899305283;0,012082996922597521;0,024744078825815467;-20,12920511;1095,162275286994;4,456185692873582
0,03249695120714227;-0,008972070880929675;0,02339625812067627;-20,11158604;1095,1718310034269;4,455069691137474
0,034159433644886966;-0,011362415127874666;0,02367045107424929;-20,10885501;1095,1733176678074;4,454895550542105
0,09018175739467153;0,031774310686436144;-0,023647464870209543;-20,01941721;1095,2228212537577;4,4490239391666435
0,05810411215861677;0,003604516581248664;-0,0016935783581038092;-20,07053981;1095,1943305583227;4,452420002336488
0,017841655655892276;-0,027970343920731756;-0,002928095338593839;-20,1333341;1095,1600447838546;4,456445352008409
0,043884192462140106;-0,005113093734174412;0,005521794431983744;-20,09314396;1095,1818987840838;4,453887762176741
0,03572475941870354;0,03096306138497855;0,019159166572300827;-20,10704224;1095,1743052808376;4,45477979099401
0,011170145213646074;0,004651719545380601;-0,03535428109509209;-20,1456703;1095,1534007150287;4,457216878690723
0,036249565724988976;0,039381549437392;0,007631737381278245;-20,10584956;1095,1749554207431;4,454703554445999
0,05303181874836359;-0,0322779289141507;-0,0020118252480414685;-20,07827598;1095,190064438262;4,452924691593367
0,04440580881986191;0,0064382658590518595;0,026564219335664108;-20,09289339;1095,182036040237;4,453871606414218
0,0859557025273838;-0,005586008551635995;0,01200653530774734;-20,02613892;1095,2190455167522;4,449476458743838
0,014737983754397107;0,015922483732061357;-0,030548303083872984;-20,1400624;1095,1564173169252;4,456866943559568
0,020730881526253866;-0,009898426729739184;-0,027076849838549515;-20,12925734;1095,1622470512234;4,456188981888353
0,03827319001907496;0,03874046073839539;0,00819382728209538;-20,1026107;1095,1767223596657;4,454496229471786
0,037857631613888304;0,02980809023472379;0,018721543264658285;-20,10356218;1095,1762030740056;4,45455717996937
0,05584937593815693;-0,018009882363413894;-0,006152165325981594;-20,07389973;1095,1924762666915;4,452639495864432
0,07806168021010215;0,01876964516510913;0,005557624518975364;-20,03882556;1095,211943687717;4,450325625527874
0,07994355014687068;0,017625406600254558;0,004604022792755824;-20,03580918;1095,2136293132255;4,450124312386578
0,054864681679631024;-0,03630348691528037;0,020329876711744597;-20,07552881;1095,1915780046115;4,452745753204049
0,08526052953382923;0,01415932901435964;-0,0030912365633864835;-20,02725856;1095,218417464506;4,449551660047071
0,028781378062794485;0,020887583580817753;0,02754414651553061;-20,11882298;1095,1678986286001;4,455529647215698
0,07516326986322197;-0,003123895298108889;-0,006182666451464437;-20,04329613;1095,2094487524869;4,450623319167221
0,0987103877009905;-0,02585552309248248;-0,00786348162596858;-20,00571583;1095,2305455644;4,448095964773472
0,03737966880988533;-0,0402500622866247;-0,0065738869554103786;-20,10282309;1095,176606430774;4,454509837902158
0,015779421436161005;-0,02062242927324665;-0,02762977092894319;-20,13660183;1095,158281922143;4,456650342985029
0,026506711861731723;0,017661628837585187;-0,03737045192272476;-20,12099169;1095,1667222167398;4,4556670593179675
0,04762570854023626;0,007264442485699976;0,039330918422694754;-20,08783099;1095,184811693749;4,453544657769655
0,020382460639359126;-0,02360774852409128;-0,00634128374455069;-20,12944707;1095,1621444886023;4,456200928358527
0,004694661246625136;0,03269083121412372;0,00396544164304463;-20,15556797;1095,1480916568678;4,457831266150947
0,09745630632405819;0,0025517161966341646;-0,004226571303304739;-20,00773886;1095,2294027011794;4,448233450073623
0,08725579484218932;0,014804251352318625;-0,0034290462348371287;-20,02406631;1095,2202087887076;4,449337118466161
0,012353259187388917;0,007235751076555699;0,029513104457468874;-20,14645469;1095,152979268818;4,457265719559082
0,0471298557365401;0,01963248845928226;-0,002068196015005903;-20,08817843;1095,1846210362464;4,453567130184034
0,07781933319600444;0,027223887689806305;-0,029511125481101366;-20,03916639;1095,2117533344415;4,450348349914719
0,006611668001368005;-0,03533664962116328;-0,009929896873829145;-20,15032624;1095,1509008936198;4,457506405766061
0,03853542954719201;0,01092089431645731;-0,038142088655142306;-20,10159041;1095,1772794028368;4,45443082900205
0,02448183947965116;-0,020550168771236256;0,015836095021489204;-20,12362995;1095,1652923548359;4,455833957929421
0,01278366052905214;0,034286007353845946;-0,0029352888813011044;-20,14265472;1095,1550220880506;4,457028869454987
0,09738763506961615;-0,024995608127603514;-0,006176697715141085;-20,00781826;1095,2293578624528;4,448238842827614
0,02331984520510627;0,012541609329895675;0,028107503532262726;-20,12787086;1095,1629967741278;4,456101633767354
0,013105623520687153;0,00578775521650406;-0,03548795463540526;-20,14262841;1095,1550362414916;4,457027227497797
0,027814374795749126;0,020608695242597456;0,029799954661181474;-20,1205639;1095,1669541970466;4,455639969521194
0,021618442799588425;0,012685209590387311;0,026907851187725273;-20,13067358;1095,1614816277634;4,45627812186477
0,029918112116397562;0,014414672798017555;-0,005915908881519356;-20,11541421;1095,1697495807164;4,4553132682957965
0,09244014115482069;0,03269080090999991;-0,023335345992934742;-20,01580965;1095,2248514241678;4,448780327521305
0,07270653891059231;0,01796168321687704;0,006186473039840814;-20,04738869;1095,2071682692917;4,450895135022279
0,028264702668149566;0,013939982802466232;-0,004846136007763098;-20,11804736;1095,168319588438;4,455480455324114
0,06833999754275455;-0,00974368150229563;0,03878031047721278;-20,05439168;1095,2032737498307;4,451358684311238
0,08261557485458593;-0,008234413324685533;0,029647731340307258;-20,03151418;1095,216032590361;4,44983703402756
0,02822598884149629;0,01786393277149357;-0,03901087567207527;-20,11821084;1095,1682308501136;4,455490825901769
0,03570567416010573;-0,02174470170047537;0,027237826164897283;-20,10616739;1095,1747821392173;4,454723876275885
0,0665695157459506;0,008721730923815466;0,01574544834888816;-20,05721771;1095,2017048879818;4,451545186617075
0,04998834239147501;0,04048175894706034;0,0016973498993964485;-20,08372572;1095,1870662972967;4,4532787503981694
0,028856830829780293;0,016046871658012662;-0,004958434819457084;-20,11714792;1095,16880789545;4,455423379513526
0,004942161801245016;0,033649016898977764;0,001810959780656525;-20,15501895;1095,1483856408984;4,4577972949097315
0,06281712331328922;0,0065366350715692825;0,020872148944685323;-20,06326013;1095,1983557933634;4,451942864999658
0,04019903977837938;-0,010037873707848368;0,033067170261136716;-20,09940747;1095,1784719063019;4,454290758134292
0,044981842246833686;-0,001594711410818234;0,007629809799419962;-20,09149171;1095,1828040587363;4,453781185968452
0,026512307219598172;0,035032436442370835;-0,00895133868603036;-20,12095214;1095,1667436662296;4,455664554669212
0,048707304070552675;0,03403012106654489;-0,022485125696601972;-20,08556037;1095,1860583010014;4,453397670034363
0,012443114331564777;-0,028309287124798244;-0,02736718578229468;-20,14156398;1095,1556089796438;4,456960772344814
0,02053939027791874;-0,02460205955882455;-0,00412480210737801;-20,12921029;1095,162272485096;4,456186019252058
0,06576844667303873;0,00987886478104327;-0,03051154933084345;-20,05827361;1095,201119121917;4,451614786380887
0,036785432055645356;-0,0380117707400698;-0,006415180072888112;-20,10376087;1095,1760946584332;4,454569903037267
0,06466509512686172;0,0082639901999818;-0,0317043839900266;-20,06001033;1095,2001561364748;4,451729165652132
0,08361532100036999;-0,008859892765684328;0,027680721782166125;-20,02990121;1095,2169360866858;4,449728956148
0,09821391132925245;-0,009416798029083582;0,03873176672898259;-20,00656174;1095,2300675883328;4,4481534725641225
0,030861440691226497;-0,006450459370712878;-0,013008828664585744;-20,11343815;1095,1708236272411;4,455187612385359
0,031472953564315176;0,013450483268514252;-0,00495471537688713;-20,11294611;1095,1710911896348;4,455156298271731
0,004967446454147113;0,026519883231316693;-0,013582004306375897;-20,15446736;1095,148681063646;4,457763151490475
0,0985533115438615;0,013676274023854918;0,025277239220523946;-20,00609111;1095,230333498731;4,448121480872089
0,0917200949715112;0,008698953999149977;-0,009860045350100518;-20,01692191;1095,224225213904;4,448855492033431
0,026184830185114416;-0,022143846745585463;0,016805074616640575;-20,12093966;1095,1667504305906;4,45566376479141
0,05668775282688422;-8,582551391903763e-05;0,020580668521559903;-20,07299331;1095,192976283875;4,452580327808597
0,019713241824159573;0,00164234001294435;0,0007136420363300363;-20,13135498;1095,1611134960708;4,456320980404101
0,09375552084455127;-0,021068344440148337;0,016933536838571524;-20,01362891;1095,2260799029377;4,448632815504027
0,056810919844299125;-0,036830666322738494;0,019157809094371835;-20,0724239;1095,1932904795106;4,452543141111519
